chr	start	end	gene	strand	exon	transcript_ID
chr16	31195530	31195717	FUS	+	5	NM_001170634
chr16	31196260	31196500	FUS	+	6	NM_001170634
chr16	31198123	31198157	FUS	+	7	NM_001170634
chr16	31199646	31199678	FUS	+	8	NM_001170634
chr16	31200444	31200547	FUS	+	9	NM_001170634
chr16	31200986	31201115	FUS	+	10	NM_001170634
chr16	31201361	31201462	FUS	+	11	NM_001170634
chr16	31201596	31201719	FUS	+	12	NM_001170634
chr16	31202063	31202163	FUS	+	13	NM_001170634
chr16	31202284	31202431	FUS	+	14	NM_001170634
chr16	31202720	31202759	FUS	+	15	NM_001170634
chr16	31191536	31191548	FUS	+	1	NM_001170937
chr16	31193719	31193743	FUS	+	2	NM_001170937
chr16	31193834	31193985	FUS	+	3	NM_001170937
chr16	31195179	31195323	FUS	+	4	NM_001170937
chr16	31195530	31195705	FUS	+	5	NM_001170937
chr16	31196260	31196500	FUS	+	6	NM_001170937
chr16	31198123	31198157	FUS	+	7	NM_001170937
chr16	31199646	31199678	FUS	+	8	NM_001170937
chr16	31200444	31200547	FUS	+	9	NM_001170937
chr16	31200986	31201115	FUS	+	10	NM_001170937
chr16	31201361	31201462	FUS	+	11	NM_001170937
chr16	31201596	31201719	FUS	+	12	NM_001170937
chr16	31202063	31202163	FUS	+	13	NM_001170937
chr16	31202284	31202431	FUS	+	14	NM_001170937
chr16	31202720	31202759	FUS	+	15	NM_001170937
chr16	67029337	67029485	CBFB	+	1	ENST00000650873.1
chr16	67029727	67029813	CBFB	+	2	ENST00000650873.1
chr16	67036639	67036755	CBFB	+	3	ENST00000650873.1
chr16	67066682	67066798	CBFB	+	4	ENST00000650873.1
chr16	67082213	67082339	CBFB	+	5	ENST00000650873.1
chr16	67093414	67093629	CBFB	+	6	ENST00000650873.1
chr16	67098710	67100093	CBFB	+	7	ENST00000650873.1
chr16	67063311	67063388	CBFB	+	1	NM_022845
chr16	67063630	67063716	CBFB	+	2	NM_022845
chr16	67070542	67070658	CBFB	+	3	NM_022845
chr16	67100585	67100701	CBFB	+	4	NM_022845
chr16	67116116	67116211	CBFB	+	5	NM_022845
chr16	67132613	67132681	CBFB	+	6	NM_022845
chr16	67063311	67063388	CBFB	+	1	NM_001755
chr16	67063630	67063716	CBFB	+	2	NM_001755
chr16	67070542	67070658	CBFB	+	3	NM_001755
chr16	67100585	67100701	CBFB	+	4	NM_001755
chr16	67116116	67116242	CBFB	+	5	NM_001755
chr16	67132613	67132635	CBFB	+	6	NM_001755
chr16	79628357	79628450	MAF	-	2	NM_005360
chr16	79632682	79633799	MAF	-	1	NM_005360
chr16	79632678	79633799	MAF	-	1	NM_001031804
chr17	40342363	40342867	RARA	+	1	ENST00000394081.7
chr17	40348316	40348464	RARA	+	2	ENST00000394081.7
chr17	40349784	40349925	RARA	+	3	ENST00000394081.7
chr17	40351910	40352070	RARA	+	4	ENST00000394081.7
chr17	40352331	40352507	RARA	+	5	ENST00000394081.7
chr17	40354302	40354506	RARA	+	6	ENST00000394081.7
chr17	40355263	40355421	RARA	+	7	ENST00000394081.7
chr17	40356009	40356795	RARA	+	8	ENST00000394081.7
chr17	40342363	40342867	RARA	+	1	NM_000964
chr17	40348316	40348464	RARA	+	2	NM_000964
chr17	40349784	40349925	RARA	+	3	NM_000964
chr17	40351910	40352070	RARA	+	4	NM_000964
chr17	40352331	40352507	RARA	+	5	NM_000964
chr17	40354302	40354506	RARA	+	6	NM_000964
chr17	40355263	40355421	RARA	+	7	NM_000964
chr17	40356009	40356795	RARA	+	8	NM_000964
chr17	40309192	40309286	RARA	+	1	ENST00000577646.5
chr17	40326475	40326551	RARA	+	2	ENST00000577646.5
chr17	40330857	40331396	RARA	+	3	ENST00000577646.5
chr17	40348316	40348336	RARA	+	4	ENST00000577646.5
chr17	38487471	38487648	RARA	+	2	NM_001145302
chr17	38508162	38508322	RARA	+	3	NM_001145302
chr17	38508583	38508759	RARA	+	4	NM_001145302
chr17	38510554	38510758	RARA	+	5	NM_001145302
chr17	38511515	38511673	RARA	+	6	NM_001145302
chr17	38512261	38512478	RARA	+	7	NM_001145302
chr17	38487471	38487648	RARA	+	2	NM_001145301
chr17	38504568	38504716	RARA	+	3	NM_001145301
chr17	38506036	38506177	RARA	+	4	NM_001145301
chr17	38508162	38508322	RARA	+	5	NM_001145301
chr17	38508583	38508759	RARA	+	6	NM_001145301
chr17	38510554	38510758	RARA	+	7	NM_001145301
chr17	38511515	38511673	RARA	+	8	NM_001145301
chr17	38512261	38512478	RARA	+	9	NM_001145301
chr17	38498957	38499119	RARA	+	1	NM_001024809
chr17	38504568	38504716	RARA	+	2	NM_001024809
chr17	38506036	38506177	RARA	+	3	NM_001024809
chr17	38508162	38508322	RARA	+	4	NM_001024809
chr17	38508583	38508759	RARA	+	5	NM_001024809
chr17	38510554	38510758	RARA	+	6	NM_001024809
chr17	38511515	38511673	RARA	+	7	NM_001024809
chr17	38512261	38512478	RARA	+	8	NM_001024809
chr17	38487471	38487648	RARA	+	2	NM_000964
chr17	38504568	38504716	RARA	+	3	NM_000964
chr17	38506036	38506177	RARA	+	4	NM_000964
chr17	38508162	38508322	RARA	+	5	NM_000964
chr17	38508583	38508759	RARA	+	6	NM_000964
chr17	38510554	38510758	RARA	+	7	NM_000964
chr17	38511515	38511673	RARA	+	8	NM_000964
chr17	38512261	38512478	RARA	+	9	NM_000964
chr17	47482354	47482566	PHB	-	7	NM_002634
chr17	47484121	47484216	PHB	-	6	NM_002634
chr17	47486404	47486520	PHB	-	5	NM_002634
chr17	47486693	47486835	PHB	-	4	NM_002634
chr17	47489040	47489201	PHB	-	3	NM_002634
chr17	47490539	47490626	PHB	-	2	NM_002634
chr17	47482354	47482404	PHB	-	6	NM_001281497
chr17	47486497	47486520	PHB	-	5	NM_001281497
chr17	47486693	47486835	PHB	-	4	NM_001281497
chr17	47489040	47489201	PHB	-	3	NM_001281497
chr17	47490539	47490626	PHB	-	2	NM_001281497
chr17	47482354	47482566	PHB	-	7	NM_001281496
chr17	47484121	47484216	PHB	-	6	NM_001281496
chr17	47486404	47486520	PHB	-	5	NM_001281496
chr17	47486693	47486835	PHB	-	4	NM_001281496
chr17	47489040	47489201	PHB	-	3	NM_001281496
chr17	47490539	47490626	PHB	-	2	NM_001281496
chr17	47482354	47482566	PHB	-	8	NM_001281715
chr17	47484121	47484216	PHB	-	7	NM_001281715
chr17	47486404	47486520	PHB	-	6	NM_001281715
chr17	47486693	47486835	PHB	-	5	NM_001281715
chr17	47489040	47489201	PHB	-	4	NM_001281715
chr17	47490539	47490626	PHB	-	3	NM_001281715
chr18	60985282	60985899	BCL2	-	2	NM_000657
chr18	60795858	60795992	BCL2	-	3	NM_000633
chr18	60985315	60985899	BCL2	-	2	NM_000633
chr19	1611706	1611848	TCF3	-	19	NM_003200
chr19	1615284	1615519	TCF3	-	18	NM_003200
chr19	1615685	1615820	TCF3	-	17	NM_003200
chr19	1619110	1619233	TCF3	-	16	NM_003200
chr19	1619315	1619473	TCF3	-	15	NM_003200
chr19	1619779	1619852	TCF3	-	14	NM_003200
chr19	1620967	1621045	TCF3	-	13	NM_003200
chr19	1621132	1621190	TCF3	-	12	NM_003200
chr19	1621837	1621969	TCF3	-	11	NM_003200
chr19	1622053	1622222	TCF3	-	10	NM_003200
chr19	1622312	1622414	TCF3	-	9	NM_003200
chr19	1623950	1623999	TCF3	-	8	NM_003200
chr19	1625575	1625707	TCF3	-	7	NM_003200
chr19	1627358	1627425	TCF3	-	6	NM_003200
chr19	1632037	1632115	TCF3	-	5	NM_003200
chr19	1632331	1632404	TCF3	-	4	NM_003200
chr19	1646354	1646426	TCF3	-	3	NM_003200
chr19	1650176	1650247	TCF3	-	2	NM_003200
chr19	1611706	1611848	TCF3	-	18	NM_001136139
chr19	1612206	1612432	TCF3	-	17	NM_001136139
chr19	1615685	1615820	TCF3	-	16	NM_001136139
chr19	1619110	1619233	TCF3	-	15	NM_001136139
chr19	1619315	1619473	TCF3	-	14	NM_001136139
chr19	1619779	1619852	TCF3	-	13	NM_001136139
chr19	1620967	1621045	TCF3	-	12	NM_001136139
chr19	1621132	1621190	TCF3	-	11	NM_001136139
chr19	1621837	1621969	TCF3	-	10	NM_001136139
chr19	1622053	1622222	TCF3	-	9	NM_001136139
chr19	1622312	1622414	TCF3	-	8	NM_001136139
chr19	1623950	1623999	TCF3	-	7	NM_001136139
chr19	1625575	1625707	TCF3	-	6	NM_001136139
chr19	1627358	1627425	TCF3	-	5	NM_001136139
chr19	1632037	1632115	TCF3	-	4	NM_001136139
chr19	1632331	1632404	TCF3	-	3	NM_001136139
chr19	1646354	1646426	TCF3	-	2	NM_001136139
chr19	1650176	1650247	TCF3	-	1	NM_001136139
chr19	1611706	1611848	TCF3	-	19	NM_001351778
chr19	1615284	1615519	TCF3	-	18	NM_001351778
chr19	1615685	1615820	TCF3	-	17	NM_001351778
chr19	1619110	1619233	TCF3	-	16	NM_001351778
chr19	1619315	1619470	TCF3	-	15	NM_001351778
chr19	1619779	1619852	TCF3	-	14	NM_001351778
chr19	1620967	1621045	TCF3	-	13	NM_001351778
chr19	1621132	1621190	TCF3	-	12	NM_001351778
chr19	1621837	1621969	TCF3	-	11	NM_001351778
chr19	1622053	1622222	TCF3	-	10	NM_001351778
chr19	1622312	1622414	TCF3	-	9	NM_001351778
chr19	1623950	1623999	TCF3	-	8	NM_001351778
chr19	1625575	1625707	TCF3	-	7	NM_001351778
chr19	1627358	1627425	TCF3	-	6	NM_001351778
chr19	1632037	1632115	TCF3	-	5	NM_001351778
chr19	1632331	1632404	TCF3	-	4	NM_001351778
chr19	1646354	1646426	TCF3	-	3	NM_001351778
chr19	1650176	1650247	TCF3	-	2	NM_001351778
chr19	1611706	1611848	TCF3	-	19	NM_001351779
chr19	1612206	1612432	TCF3	-	18	NM_001351779
chr19	1615685	1615820	TCF3	-	17	NM_001351779
chr19	1619110	1619233	TCF3	-	16	NM_001351779
chr19	1619315	1619473	TCF3	-	15	NM_001351779
chr19	1619779	1619852	TCF3	-	14	NM_001351779
chr19	1620967	1621045	TCF3	-	13	NM_001351779
chr19	1621132	1621190	TCF3	-	12	NM_001351779
chr19	1621837	1621969	TCF3	-	11	NM_001351779
chr19	1622053	1622222	TCF3	-	10	NM_001351779
chr19	1622312	1622414	TCF3	-	9	NM_001351779
chr19	1623950	1623999	TCF3	-	8	NM_001351779
chr19	1625575	1625707	TCF3	-	7	NM_001351779
chr19	1627358	1627425	TCF3	-	6	NM_001351779
chr19	1632037	1632115	TCF3	-	5	NM_001351779
chr19	1632331	1632404	TCF3	-	4	NM_001351779
chr19	1646354	1646426	TCF3	-	3	NM_001351779
chr19	1650176	1650247	TCF3	-	2	NM_001351779
chr19	10461510	10461644	TYK2	-	25	NM_003331
chr19	10461728	10461838	TYK2	-	24	NM_003331
chr19	10463110	10463227	TYK2	-	23	NM_003331
chr19	10463602	10463774	TYK2	-	22	NM_003331
chr19	10464204	10464322	TYK2	-	21	NM_003331
chr19	10464718	10464910	TYK2	-	20	NM_003331
chr19	10465188	10465285	TYK2	-	19	NM_003331
chr19	10467244	10467394	TYK2	-	18	NM_003331
chr19	10468440	10468594	TYK2	-	17	NM_003331
chr19	10468679	10468814	TYK2	-	16	NM_003331
chr19	10469851	10469978	TYK2	-	15	NM_003331
chr19	10472187	10472274	TYK2	-	14	NM_003331
chr19	10472446	10472631	TYK2	-	13	NM_003331
chr19	10472754	10472857	TYK2	-	12	NM_003331
chr19	10472940	10473132	TYK2	-	11	NM_003331
chr19	10473225	10473333	TYK2	-	10	NM_003331
chr19	10475290	10475447	TYK2	-	9	NM_003331
chr19	10475527	10475724	TYK2	-	8	NM_003331
chr19	10476193	10476574	TYK2	-	7	NM_003331
chr19	10477093	10477256	TYK2	-	6	NM_003331
chr19	10478731	10478878	TYK2	-	5	NM_003331
chr19	10478971	10479094	TYK2	-	4	NM_003331
chr19	10488890	10489082	TYK2	-	3	NM_003331
chr19	11488660	11489271	EPOR	-	8	NM_000121
chr19	11489367	11489454	EPOR	-	7	NM_000121
chr19	11491560	11491647	EPOR	-	6	NM_000121
chr19	11491732	11491885	EPOR	-	5	NM_000121
chr19	11492368	11492525	EPOR	-	4	NM_000121
chr19	11492606	11492781	EPOR	-	3	NM_000121
chr19	11493773	11493908	EPOR	-	2	NM_000121
chr19	11494769	11494883	EPOR	-	1	NM_000121
chr20	39316519	39317490	MAFB	-	1	NM_005461
chr21	36193965	36193993	RUNX1	-	5	NM_001122607
chr21	36206707	36206898	RUNX1	-	4	NM_001122607
chr21	36231771	36231875	RUNX1	-	3	NM_001122607
chr21	36252854	36253010	RUNX1	-	2	NM_001122607
chr21	36259140	36259409	RUNX1	-	1	NM_001122607
chr21	36164432	36164907	RUNX1	-	9	NM_001754
chr21	36171598	36171759	RUNX1	-	8	NM_001754
chr21	36206707	36206898	RUNX1	-	7	NM_001754
chr21	36231771	36231875	RUNX1	-	6	NM_001754
chr21	36252854	36253010	RUNX1	-	5	NM_001754
chr21	36259140	36259393	RUNX1	-	4	NM_001754
chr21	36265222	36265260	RUNX1	-	3	NM_001754
chr21	36421139	36421196	RUNX1	-	2	NM_001754
chr21	36164432	36164907	RUNX1	-	6	ENST00000300305.7
chr21	36171598	36171759	RUNX1	-	5	ENST00000300305.7
chr21	36206707	36206898	RUNX1	-	4	ENST00000300305.7
chr21	36231771	36231875	RUNX1	-	3	ENST00000300305.7
chr21	36252854	36253010	RUNX1	-	2	ENST00000300305.7
chr21	36259140	36259409	RUNX1	-	1	ENST00000300305.7
chr21	39772284	39772567	ERG	-	8	NM_001291391
chr21	39774479	39774559	ERG	-	7	NM_001291391
chr21	39775428	39775631	ERG	-	6	NM_001291391
chr21	39795332	39795483	ERG	-	5	NM_001291391
chr21	39817327	39817544	ERG	-	4	NM_001291391
chr21	39947586	39947624	ERG	-	3	NM_001291391
chr21	39755325	39755845	ERG	-	9	NM_001331025
chr21	39762917	39762964	ERG	-	8	NM_001331025
chr21	39763581	39763637	ERG	-	7	NM_001331025
chr21	39764298	39764366	ERG	-	6	NM_001331025
chr21	39774479	39774559	ERG	-	5	NM_001331025
chr21	39775428	39775631	ERG	-	4	NM_001331025
chr21	39795332	39795483	ERG	-	3	NM_001331025
chr21	39817327	39817544	ERG	-	2	NM_001331025
chr21	39870287	39870304	ERG	-	1	NM_001331025
chr21	39755325	39755845	ERG	-	12	NM_001243428
chr21	39762917	39762964	ERG	-	11	NM_001243428
chr21	39763581	39763637	ERG	-	10	NM_001243428
chr21	39764298	39764366	ERG	-	9	NM_001243428
chr21	39772496	39772567	ERG	-	8	NM_001243428
chr21	39774479	39774559	ERG	-	7	NM_001243428
chr21	39775428	39775631	ERG	-	6	NM_001243428
chr21	39795332	39795483	ERG	-	5	NM_001243428
chr21	39817327	39817544	ERG	-	4	NM_001243428
chr21	39947586	39947624	ERG	-	3	NM_001243428
chr21	39739557	39739570	ERG	-	12	NM_001243432
chr21	39762917	39762964	ERG	-	11	NM_001243432
chr21	39763581	39763637	ERG	-	10	NM_001243432
chr21	39764298	39764366	ERG	-	9	NM_001243432
chr21	39772496	39772567	ERG	-	8	NM_001243432
chr21	39774479	39774559	ERG	-	7	NM_001243432
chr21	39775428	39775631	ERG	-	6	NM_001243432
chr21	39795332	39795483	ERG	-	5	NM_001243432
chr21	39817327	39817544	ERG	-	4	NM_001243432
chr21	39947586	39947624	ERG	-	3	NM_001243432
chr21	39755325	39755845	ERG	-	9	NM_001243429
chr21	39762917	39762964	ERG	-	8	NM_001243429
chr21	39763581	39763637	ERG	-	7	NM_001243429
chr21	39764298	39764366	ERG	-	6	NM_001243429
chr21	39774479	39774559	ERG	-	5	NM_001243429
chr21	39775428	39775631	ERG	-	4	NM_001243429
chr21	39795332	39795443	ERG	-	3	NM_001243429
chr21	39755325	39755845	ERG	-	11	NM_004449
chr21	39762917	39762964	ERG	-	10	NM_004449
chr21	39763581	39763637	ERG	-	9	NM_004449
chr21	39764298	39764366	ERG	-	8	NM_004449
chr21	39774479	39774559	ERG	-	7	NM_004449
chr21	39775428	39775631	ERG	-	6	NM_004449
chr21	39795332	39795483	ERG	-	5	NM_004449
chr21	39817327	39817544	ERG	-	4	NM_004449
chr21	39947586	39947624	ERG	-	3	NM_004449
chr21	39755325	39755845	ERG	-	10	NM_182918
chr21	39762917	39762964	ERG	-	9	NM_182918
chr21	39763581	39763637	ERG	-	8	NM_182918
chr21	39764298	39764366	ERG	-	7	NM_182918
chr21	39772496	39772567	ERG	-	6	NM_182918
chr21	39774479	39774559	ERG	-	5	NM_182918
chr21	39775428	39775631	ERG	-	4	NM_182918
chr21	39795332	39795483	ERG	-	3	NM_182918
chr21	39817327	39817544	ERG	-	2	NM_182918
chr21	39870287	39870304	ERG	-	1	NM_182918
chr21	39755325	39755845	ERG	-	12	NM_001136154
chr21	39762917	39762964	ERG	-	11	NM_001136154
chr21	39763581	39763637	ERG	-	10	NM_001136154
chr21	39764298	39764366	ERG	-	9	NM_001136154
chr21	39772496	39772567	ERG	-	8	NM_001136154
chr21	39774479	39774559	ERG	-	7	NM_001136154
chr21	39775428	39775631	ERG	-	6	NM_001136154
chr21	39795332	39795483	ERG	-	5	NM_001136154
chr21	39817327	39817544	ERG	-	4	NM_001136154
chr21	39947586	39947624	ERG	-	3	NM_001136154
chr21	39755325	39755845	ERG	-	9	NM_001136155
chr21	39762917	39762964	ERG	-	8	NM_001136155
chr21	39763581	39763637	ERG	-	7	NM_001136155
chr21	39764298	39764366	ERG	-	6	NM_001136155
chr21	39772496	39772567	ERG	-	5	NM_001136155
chr21	39774479	39774559	ERG	-	4	NM_001136155
chr21	39775428	39775631	ERG	-	3	NM_001136155
chr21	39795332	39795443	ERG	-	2	NM_001136155
chr22	23235962	23235998	IGL	+	1	NM_IGL
chr22	23237556	23237874	IGL	+	2	NM_IGL
chr22	23241799	23241835	IGL	+	3	NM_IGL
chr22	23243157	23243475	IGL	+	4	NM_IGL
chr22	23247169	23247205	IGL	+	5	NM_IGL
chr22	23248513	23248831	IGL	+	6	NM_IGL
chr22	23252741	23252777	IGL	+	7	NM_IGL
chr22	23252999	23253250	IGL	+	8	NM_IGL
chr22	23256444	23256480	IGL	+	9	NM_IGL
chr22	23257795	23258102	IGL	+	10	NM_IGL
chr22	23260337	23260373	IGL	+	11	NM_IGL
chr22	23261708	23262030	IGL	+	12	NM_IGL
chr22	23263571	23263607	IGL	+	13	NM_IGL
chr22	23264767	23265085	IGL	+	14	NM_IGL
chr22	23180210	23182239	BCR	+	1	ENST00000305877.12
chr22	23253799	23253980	BCR	+	2	ENST00000305877.12
chr22	23260950	23261054	BCR	+	3	ENST00000305877.12
chr22	23261355	23261540	BCR	+	4	ENST00000305877.12
chr22	23268408	23268515	BCR	+	5	ENST00000305877.12
chr22	23271532	23271592	BCR	+	6	ENST00000305877.12
chr22	23273081	23273133	BCR	+	7	ENST00000305877.12
chr22	23273634	23273774	BCR	+	8	ENST00000305877.12
chr22	23283977	23284098	BCR	+	9	ENST00000305877.12
chr22	23285033	23285201	BCR	+	10	ENST00000305877.12
chr22	23287159	23287278	BCR	+	11	ENST00000305877.12
chr22	23288097	23288172	BCR	+	12	ENST00000305877.12
chr22	23289517	23289621	BCR	+	13	ENST00000305877.12
chr22	23290339	23290413	BCR	+	14	ENST00000305877.12
chr22	23292541	23292638	BCR	+	15	ENST00000305877.12
chr22	23295024	23295155	BCR	+	16	ENST00000305877.12
chr22	23309424	23309483	BCR	+	17	ENST00000305877.12
chr22	23310324	23310433	BCR	+	18	ENST00000305877.12
chr22	23311697	23311836	BCR	+	19	ENST00000305877.12
chr22	23312887	23313021	BCR	+	20	ENST00000305877.12
chr22	23313968	23314073	BCR	+	21	ENST00000305877.12
chr22	23314552	23314714	BCR	+	22	ENST00000305877.12
chr22	23315433	23318037	BCR	+	23	ENST00000305877.12
chr22	23523148	23524426	BCR	+	1	NM_021574
chr22	23595986	23596167	BCR	+	2	NM_021574
chr22	23603137	23603241	BCR	+	3	NM_021574
chr22	23603542	23603727	BCR	+	4	NM_021574
chr22	23610595	23610702	BCR	+	5	NM_021574
chr22	23613719	23613779	BCR	+	6	NM_021574
chr22	23615268	23615320	BCR	+	7	NM_021574
chr22	23615821	23615961	BCR	+	8	NM_021574
chr22	23626164	23626285	BCR	+	9	NM_021574
chr22	23627220	23627388	BCR	+	10	NM_021574
chr22	23629346	23629465	BCR	+	11	NM_021574
chr22	23630284	23630359	BCR	+	12	NM_021574
chr22	23631704	23631808	BCR	+	13	NM_021574
chr22	23632526	23632600	BCR	+	14	NM_021574
chr22	23634728	23634825	BCR	+	15	NM_021574
chr22	23651611	23651670	BCR	+	16	NM_021574
chr22	23652511	23652620	BCR	+	17	NM_021574
chr22	23653884	23654023	BCR	+	18	NM_021574
chr22	23655074	23655208	BCR	+	19	NM_021574
chr22	23656155	23656260	BCR	+	20	NM_021574
chr22	23656739	23656901	BCR	+	21	NM_021574
chr22	23657620	23657709	BCR	+	22	NM_021574
chr22	23523148	23524426	BCR	+	1	ENST00000305877.12
chr22	23595986	23596167	BCR	+	2	ENST00000305877.12
chr22	23603137	23603241	BCR	+	3	ENST00000305877.12
chr22	23603542	23603727	BCR	+	4	ENST00000305877.12
chr22	23610595	23610702	BCR	+	5	ENST00000305877.12
chr22	23613719	23613779	BCR	+	6	ENST00000305877.12
chr22	23615268	23615320	BCR	+	7	ENST00000305877.12
chr22	23615821	23615961	BCR	+	8	ENST00000305877.12
chr22	23626164	23626285	BCR	+	9	ENST00000305877.12
chr22	23627220	23627388	BCR	+	10	ENST00000305877.12
chr22	23629346	23629465	BCR	+	11	ENST00000305877.12
chr22	23630284	23630359	BCR	+	12	ENST00000305877.12
chr22	23631704	23631808	BCR	+	13	ENST00000305877.12
chr22	23632526	23632600	BCR	+	14	ENST00000305877.12
chr22	23634728	23634825	BCR	+	15	ENST00000305877.12
chr22	23637211	23637342	BCR	+	16	ENST00000305877.12
chr22	23651611	23651670	BCR	+	17	ENST00000305877.12
chr22	23652511	23652620	BCR	+	18	ENST00000305877.12
chr22	23653884	23654023	BCR	+	19	ENST00000305877.12
chr22	23655074	23655208	BCR	+	20	ENST00000305877.12
chr22	23656155	23656260	BCR	+	21	ENST00000305877.12
chr22	23656739	23656901	BCR	+	22	ENST00000305877.12
chr22	23657620	23657709	BCR	+	23	ENST00000305877.12
chr22	37524136	37524888	IL2RB	-	10	NM_001346223
chr22	37528424	37528508	IL2RB	-	9	NM_001346223
chr22	37531368	37531482	IL2RB	-	8	NM_001346223
chr22	37532268	37532433	IL2RB	-	7	NM_001346223
chr22	37533627	37533775	IL2RB	-	6	NM_001346223
chr22	37535157	37535262	IL2RB	-	5	NM_001346223
chr22	37538474	37538552	IL2RB	-	4	NM_001346223
chr22	37539561	37539675	IL2RB	-	3	NM_001346223
chr22	37540125	37540212	IL2RB	-	2	NM_001346223
chr22	37524136	37524888	IL2RB	-	10	NM_001346222
chr22	37528424	37528508	IL2RB	-	9	NM_001346222
chr22	37531368	37531482	IL2RB	-	8	NM_001346222
chr22	37532268	37532433	IL2RB	-	7	NM_001346222
chr22	37533627	37533775	IL2RB	-	6	NM_001346222
chr22	37535157	37535262	IL2RB	-	5	NM_001346222
chr22	37538474	37538552	IL2RB	-	4	NM_001346222
chr22	37539561	37539675	IL2RB	-	3	NM_001346222
chr22	37540125	37540212	IL2RB	-	2	NM_001346222
chr22	37524136	37524888	IL2RB	-	10	NM_000878
chr22	37528424	37528508	IL2RB	-	9	NM_000878
chr22	37531368	37531482	IL2RB	-	8	NM_000878
chr22	37532268	37532433	IL2RB	-	7	NM_000878
chr22	37533627	37533775	IL2RB	-	6	NM_000878
chr22	37535157	37535262	IL2RB	-	5	NM_000878
chr22	37538474	37538552	IL2RB	-	4	NM_000878
chr22	37539561	37539675	IL2RB	-	3	NM_000878
chr22	37540125	37540212	IL2RB	-	2	NM_000878
chr22	40807394	40807911	MKL1	-	13	NM_001318139
chr22	40812990	40813050	MKL1	-	12	NM_001318139
chr22	40813345	40813497	MKL1	-	11	NM_001318139
chr22	40814378	40815388	MKL1	-	10	NM_001318139
chr22	40816409	40816580	MKL1	-	9	NM_001318139
chr22	40816851	40817104	MKL1	-	8	NM_001318139
chr22	40819540	40819689	MKL1	-	7	NM_001318139
chr22	40820210	40820385	MKL1	-	6	NM_001318139
chr22	40825610	40825771	MKL1	-	5	NM_001318139
chr22	40827409	40827484	MKL1	-	4	NM_001318139
chr22	40831503	40831558	MKL1	-	3	NM_001318139
chr22	40859225	40859290	MKL1	-	2	NM_001318139
chr22	40929594	40929639	MKL1	-	1	NM_001318139
chr22	40807394	40807911	MKL1	-	14	NM_001282661
chr22	40812990	40813050	MKL1	-	13	NM_001282661
chr22	40813345	40813497	MKL1	-	12	NM_001282661
chr22	40814378	40815388	MKL1	-	11	NM_001282661
chr22	40816409	40816580	MKL1	-	10	NM_001282661
chr22	40816851	40817104	MKL1	-	9	NM_001282661
chr22	40820210	40820385	MKL1	-	8	NM_001282661
chr22	40825610	40825771	MKL1	-	7	NM_001282661
chr22	40827409	40827484	MKL1	-	6	NM_001282661
chr22	40831503	40831558	MKL1	-	5	NM_001282661
chr22	40859225	40859231	MKL1	-	4	NM_001282661
chr22	40807394	40807911	MKL1	-	15	NM_020831
chr22	40812990	40813050	MKL1	-	14	NM_020831
chr22	40813345	40813497	MKL1	-	13	NM_020831
chr22	40814378	40815388	MKL1	-	12	NM_020831
chr22	40816409	40816580	MKL1	-	11	NM_020831
chr22	40816851	40817104	MKL1	-	10	NM_020831
chr22	40819540	40819689	MKL1	-	9	NM_020831
chr22	40820210	40820385	MKL1	-	8	NM_020831
chr22	40825610	40825771	MKL1	-	7	NM_020831
chr22	40827409	40827484	MKL1	-	6	NM_020831
chr22	40831503	40831558	MKL1	-	5	NM_020831
chr22	40859225	40859231	MKL1	-	4	NM_020831
chr22	40807803	40807911	MKL1	-	15	NM_001282662
chr22	40812980	40813050	MKL1	-	14	NM_001282662
chr22	40813345	40813497	MKL1	-	13	NM_001282662
chr22	40814378	40815388	MKL1	-	12	NM_001282662
chr22	40816409	40816580	MKL1	-	11	NM_001282662
chr22	40816851	40817104	MKL1	-	10	NM_001282662
chr22	40819540	40819689	MKL1	-	9	NM_001282662
chr22	40820210	40820385	MKL1	-	8	NM_001282662
chr22	40825610	40825771	MKL1	-	7	NM_001282662
chr22	40827409	40827484	MKL1	-	6	NM_001282662
chr22	40831503	40831558	MKL1	-	5	NM_001282662
chr22	40859225	40859231	MKL1	-	4	NM_001282662
